hotel_id,hotel_name,hotel_rank,hotel_no_reviews,rating,review_date,review_content,excellent,very_good,average,poor,terrible,families,couples,solo,business,friends,room_id,complaint_flag,housekeeping_priority,cleaning_demand_score,dominant_guest_type,room_status,checkout_hour,estimated_cleaning_time
g294265-d299199,InterContinental Singapore,17.0,3102.0,5,2008-06-28,Although the Intercon is now getting on to 13 years old  it continues to be one of the prime hotels in the area  With its excellent location next to Bugis Junction and its great range of services  this is one of the area s best properties  Treat yourself to the club floor and let Saliporn and Peter pamper you  Can t say enough good about this hotel  highly recommended,1615.0,712.0,189.0,62.0,21.0,539.0,864.0,198.0,738.0,152.0,4360,0,Low,-724.5,couples,Clean,11,13
g294265-d299199,InterContinental Singapore,17.0,3102.0,5,2008-06-18,We stayed at the Intercontinental for 3 nights  We reached Singapore at 6 am and called the hotel from the airport  amp  was told that they do have an available room so we were able to check in early that morning  The check in was quick  amp  easy  amp  the staff were very friendly  amp  helpful The shop house room was spacious and clean  The bed was just right  We didn t use the swimming pool or the gym  amp  didn t eat at any of the restaurants there  There are simply too many food outlet around the hotel for authentic local food at a much lower price The location of the hotel is excellent  it is just next to shopping centre  amp  MRT station Overall it was a great stay at Intercontinental  amp  the friendliness and helpfulness of the staff just beyond my expectation,1615.0,712.0,189.0,62.0,21.0,539.0,864.0,198.0,738.0,152.0,4361,0,Low,-724.5,couples,Clean,10,19
g294265-d299199,InterContinental Singapore,17.0,3102.0,5,2008-06-16,I asked our daughter s advice for the booking of a good hotel in Singapore  As she and her partner were working there  they took the trouble to go and visit several hotels and warmly recommended the Intercontinental  The best choice I agree   The hotel was lovely  elegantly decorated  conveniently situated and spotless  The staff was helpful  polite and professional  I very much liked the added  personal  touch of beautiful flowers in the main halls I would recommend the Intercontinental anytime    In fact the best recommendation is     to go again   which I am doing in a few days time Francoise,1615.0,712.0,189.0,62.0,21.0,539.0,864.0,198.0,738.0,152.0,4362,0,Low,-724.5,couples,Clean,10,18
g294265-d299199,InterContinental Singapore,17.0,3102.0,5,2014-03-16,Everything about this hotel is superb  The location central for everything that Singapore has to offer  we walked to all the main tourist areas day and night  The staff are fantastic  nothing too much trouble  the breakfast selection was the best we have had anywhere in the world  Our room was extremely comfortable  our bed and especially the pillows one of the best we have ever had  We would definitely stay here again when in Singapore,1615.0,712.0,189.0,62.0,21.0,539.0,864.0,198.0,738.0,152.0,4363,0,Low,-724.5,couples,Clean,9,19
g294265-d299199,InterContinental Singapore,17.0,3102.0,5,2014-03-16,From the moment you walk into the Intercontinental Singapore  you re welcomed by efficient staff and immaculate presentation I used this hotel as a connection for a couple days however instead of holidaying in Thailand as planned I returned here with my friend after just four days because I loved it so much  I am a InterContinental Ambassador member  which allows you access to a variety of benefits I was a bit apprehensive about joining this club back in Australia however this has made my visit completely worth it  Rooms are old world five star  clean and very comfortable beds  Staff are quick to rectify issues should you encounter any problems its fixed without question This hotel is similarly priced to the big name hotels in town  however the service  comfort and location of the hotel is far more superior  Pool is massive on level 4 however spa is not heated  Food at breakfast is plentiful  tastefully presented  and once again attention to detail is seen throughout  Coffee not so good Club lounge comfortable  spacious and once again excellent bar service If you want to have the famous  Singapore sling  simply get the Lounge access you will save lots of money compared to buying them else where at  25 a drink   and have the bonus of elegant and tasteful canap? s Thanks to all the staff at InterContinental Singapore you made my holiday that much better  Special thanks to Kelvin at Front desk for your kind assistance with my room move to a quieter room  and Faiza at Club InterContinental for ensuring the internet was fixed Its the excellent service culture and  can do  attitude this hotel adopts that makes me love the InterContinental Brand Room Tip  Get a room that faces the front of the building e g   pool side or entrance side as its quieter Ai   See more room tips,1615.0,712.0,189.0,62.0,21.0,539.0,864.0,198.0,738.0,152.0,4364,0,Low,-724.5,couples,Clean,6,18
g294265-d299199,InterContinental Singapore,17.0,3102.0,5,2014-03-15,This was our second stay at Intercontinental Singapore and both stays have been fantastic  We booked a Shophouse room and received a pleasant surprise when we were upgraded to a fantastic room on the 16th floor  Room was great with a separate bedroom and large lounge family room  The best thing about this hotel is the staff  They are very friendly and provide fantastic service  except for a grumpy doorman who greeted us when we arrived  We don t usually complain  but the guy was obviously having a bad day and the experience made us think twice about this hotel  We mentioned this gentleman to the manager in the Executive Club when we checked in and they couldn t do enough to apologise   including sending a complimentary bottle of wine to our room  Now thats customer service  From that point on  the staff were simply fantastic  Its well worth upgrading to the Club rooms as access to the executive lounge is great value  Given the price of alcohol in Singapore free cocktails  wines  beer etc from 5 50 7 30pm is well worth the cost of the club room  So  if you want to receive great service in a lovely hotel  this is the place to stay in Singapore  Oh  and go for the club room Room Tip  Book a club room to get the club benefits including free drinks from 5 30 7 30 every night See more room tips,1615.0,712.0,189.0,62.0,21.0,539.0,864.0,198.0,738.0,152.0,4365,0,Low,-724.5,couples,Clean,11,13
g294265-d299199,InterContinental Singapore,17.0,3102.0,5,2014-03-14,This hotel is by far my favourite in Singapore  Old World Charm not just in the rooms but the attention to detail by the staff  I was upgraded to a shophouse room around the side toward Middle Road  above the little laneway  and it was quite a large room with quiet ambience  This is a hotel that prides itself on service  My room was always remade early  Club Access was a definite plus and this is where you do really see the difference from other hotel experiences  Checkin is always a breeze and Jana is always there to welcome you with a smile and remembering your name from previous visits  A personable young lady called Wai Kit will provide you with great service in the lounge from coffee  to apertiffs in the afternoon or a drink during the day and then keeps making sure that my coffee or tea was fresh whilst working  A big thanks to Vivian to for the quick checkout she was on her way home but took it upon herself to sort me out first  Well done ladies and well done Intercon Singapore  I will be back,1615.0,712.0,189.0,62.0,21.0,539.0,864.0,198.0,738.0,152.0,4366,0,Low,-724.5,couples,Clean,6,18
g294265-d299199,InterContinental Singapore,17.0,3102.0,4,2014-03-11,One of the old classics with a wonderful lobby lounge where you can disappear into deep sofas  Rooms are nice but lack artwork on the walls  I stayed on the 4th floor which is the pool level and it suffers from horrendous humidity issues  The corridor smells nasty and leaves you wondering if it s not suffering from some serious fungus issues from the humidity  The room was okay except for the wardrobes   clothes smelt awful when I took them out  Otherwise it s a very nice hotel  service is patchy but the Front Desk staff are excellent and most others are willing and efficient  Good shopping is attached to the hotel and it s really well placed to head out to Marina Bay Sands or to Orchard in the other direction Room Tip  Not on the 4th floor See more room tips,1615.0,712.0,189.0,62.0,21.0,539.0,864.0,198.0,738.0,152.0,4367,1,Low,-724.5,couples,Dirty,6,43
g294265-d299199,InterContinental Singapore,17.0,3102.0,5,2014-03-11,Fabulous old style colonial charm  Good location  right next to a mall with interesting shops food  Convenient to other tourist and non tourist locations  Rooms were clean and well prepared  Pool was simple but lovely  Service was outstanding  I have to make special mention of the amazing service we received during our stay  My 6 year old son got very sick whilst on holiday  The staff went out of their way to check we were ok  organised a dr to come out  phoned every so often to check my child and I were ok while we waited for the dr and afterwards to check my son was improving and if there was anything they could do  They had to do a lot of additional cleaning and did so without complaint  even with a smile at 2 am in the morning  They were accommodating and concerned for our well being and I appreciated the extra care they gave us during a stressful and scary situation  The whole staff from concierge  to reception  to cleaners  to room service waitress  to restaurant staff were friendly and highly professional  Would not hesitate to stay here again,1615.0,712.0,189.0,62.0,21.0,539.0,864.0,198.0,738.0,152.0,4368,1,Low,-724.5,couples,Dirty,9,32
g294265-d299199,InterContinental Singapore,17.0,3102.0,5,2014-03-11,My husband and I stayed here for 7 nights on our honeymoon  Words cannot explain how amazing this hotel and its staff are  From the moment we arrived at the door we were treated like royalty Check in and checkout  as we booked a club room we were brought straight up to the breath taking club lounge and were swiftly checked in with our bags being brought straight up to our roomRoom  we stayed in one of the club rooms  which gave us access to the club lounge   On arrival we were welcomed with mini chocolate truffles  fresh fruit and love heart biscuits   such a sweet touch for our honeymoon  The room was very large  clean  had a gorgeous charm and very well stocked with amenities  toothbrush and toothpaste  comb  makeup removal pads and cotton buds among the many things Room Service  prompt and polite  We ordered room service on a number of occasions and the staff were very friendly without being obtrusive Staff  every single staff member without fail was polite  helpful and friendly  I haven t got a bad word to say about any of those lovely people  From the concierge staff who went out of their way to give your directions and tips about your stay and where to go  to the staff who would ensure you got a taxi quickly and would welcome you back with a big smile and open the door for you to the amazing people in the club lounge who cater promptly for all your requests and the staff that would come around at night for  turn down service    close your curtains  put a fresh bottle of water on your bedside table  neaten up your shoes  place down a towel on the floor and lay out your slippers  Club lounge  if you can afford it  don t miss this   This is an exclusive section of the hotel only for club lounge members  mostly business people   You can have your buffet breakfast here or down in the main dining area  there is then afternoon tea  so many delicious morsels   cocktail hour  delicious cocktails and also food served  and throughout the day until about 10pm you can pop in and help yourself to water  softdrinks or get served coffee or tea with some biscuits  There is so much food and drink offered through the club lounge that on many nights I skipped lunch and dinner  Location  The location is fantastic   So many shops in walking distance   the hotel is actually connected to a shopping centre which opened until about 10pm   needless to say we were never bored  It was great to be able to pop out and have a browse  be able to buy gifts at ease  pop into the foodcourt for a bite to eat and pick up any snacks from the grocery store close by Other  The pool and outdoor bar area is also amazing  beautiful views up many stories high  spas   all very clean  The olive tree restaurant is also nice for buffet but I would highly recommend the MuFan restaurant   so soo tasty authentic chinese dishes  They even come and replace your tea during dinner for a fresh hot pot  The hotel has the most beautiful decor   you really get a sense of history and character without it being old and dated  It was lovely to get some of this culture rather than just stay in a hotel that was sleek and modern    this hotel was charming I hope to one day return and without doubt will definitely choose to stay here again  Thank you so much for the team at the Intercontinental  you truly made our honeymoon unforgettable  we have so many fond memories Room Tip  Choose a room with access to the club lounge  Our room also overlooked the shopping centre   I enjoy   See more room tips,1615.0,712.0,189.0,62.0,21.0,539.0,864.0,198.0,738.0,152.0,4369,0,Low,-724.5,couples,Clean,6,19
g294265-d299199,InterContinental Singapore,17.0,3102.0,5,2014-03-11,When checking in they tried to give us a different room to the one we had booked and paid for  When we insisted  it was sorted reasonably quickly  The room was clean and well appointed though for a lengthy stay  there wasn t a lot of drawers  The breakfast buffet catered for all tastes and the amenities were great  The real treasure of this hotel though were the staff  The concierge  Mohamed  was extremely helpful  He regaled us with stories of the history of Singapore and recommended tours we may find interesting  He even advised us against one which he said we could do ourselves I would definitely stay here again,1615.0,712.0,189.0,62.0,21.0,539.0,864.0,198.0,738.0,152.0,4370,0,Low,-724.5,couples,Clean,11,18
g294265-d299199,InterContinental Singapore,17.0,3102.0,5,2014-03-26,The hotel is in a great location and easy to get to from the airport by MRT  My wife had stayed at the hotel previously and had really sung it s praises so the expectations were high and we stayed here on a stop off  The hotel was perfect and lived up to expectation  The welcome and service is second to none  The rooms are luxurious  spacious and perfect to relax in the comfy beds and having pillow menu was an extra bonus  The pool and facilities are fantastic  great views from the rooftop pool and the best breakfast we have ever had  The concierge also kindly organised a taxi back to the airport for us  Will definitely stay here again due to its great location when we next visit Singapore,1615.0,712.0,189.0,62.0,21.0,539.0,864.0,198.0,738.0,152.0,4371,0,Low,-724.5,couples,Clean,8,15
g294265-d299199,InterContinental Singapore,17.0,3102.0,5,2014-03-26,We stayed for a long weekend before I had to work in Singapore and then Hong Kong for a week  We found the service exceptional and friendly across all staff  The room was good  very comfortable bed and bathroom   Loved the high power hair dryer  Internet access reliable and fast  Well positioned for exploring  Enjoyed the Olive Tree for the buffet dinner,1615.0,712.0,189.0,62.0,21.0,539.0,864.0,198.0,738.0,152.0,4372,1,Low,-724.5,couples,Dirty,10,39
g294265-d299199,InterContinental Singapore,17.0,3102.0,5,2014-03-24,This is hands down the best business class stay I ve ever had  From the moment I arrived to the moment I left the service was above and beyond  Nothing too much trouble  the staff were always delighted to be of service  I can t quite put my finger on what it is  but it was great and I d stay again without question  Great shopping next door at Bugis Junction and a brilliant central location  Pool is a little overlooked by taller buildings  but hey  its Singapore,1615.0,712.0,189.0,62.0,21.0,539.0,864.0,198.0,738.0,152.0,4373,0,Low,-724.5,couples,Clean,8,19
g294265-d299199,InterContinental Singapore,17.0,3102.0,5,2014-03-23,A hotel I will consider returning to if in Singapore  The location was great  very close to a MRT station giving us access to the city  Lots of cheap shopping close by and plenty of places to eat The benefit of a club room was great  it gave us access to the lounge which was a great place to relax with very attentive staff  The room was comfortable and clean with a very powerful shower,1615.0,712.0,189.0,62.0,21.0,539.0,864.0,198.0,738.0,152.0,4374,0,Low,-724.5,couples,Clean,6,18
g294265-d299199,InterContinental Singapore,17.0,3102.0,5,2014-03-23,This hotel simply has one of the best locations in Singapore   Bugis Junction  Being able to step out of the lobby into the Junction mall  then catch the MRT was a godsend As for the hotel itself  room was slightly aged but very comfortable  In fact  I had the best sleep that I ve ever had in this hotel room  The bed was amazing  As a Platinum Ambassador I was given a room with a very good view of the city  very quiet  no noise and absolutely perfect  Room service was simply amazing  laundry and dry cleaning was picked up in under 3 minutes and neatly folded and placed on my desk the next day  The breakfast in the hotel restaurant was good  very good spread  but the restaurant gets crazy busy after 8am  maybe keep that in mind if you re a lone traveler  The attached gym  which I m not sure is actually part of the IC  was also great  a bit small  but definitely serves the purpose  One suggestion though  maybe get some rowing machines Service wise  I found staff to be attentive and willing to help out if you had any questions Overall  absolutely perfect hotel for business or leisure travelers  I stayed at the Conrad Centennial a few nights too  and although the Conrad is a larger hotel  with slightly more grand designs  I felt that the IC Singapore trumped it overall Will be back in 3 weeks for another stay Room Tip  Make sure you are an Ambassador before staying here  and always get a room facing the city AWAY from   See more room tips,1615.0,712.0,189.0,62.0,21.0,539.0,864.0,198.0,738.0,152.0,4375,1,Low,-724.5,couples,Dirty,8,39
g294265-d299199,InterContinental Singapore,17.0,3102.0,5,2014-03-20,Intercon at bugis jucntion Singapore is very nice hotel which is away from the hustle  amp  bustle of Orchard road yet has is closer to other great attractions  Getting taxi is quite easy at this hotel which is an issue at most of them near Orchard  The room was excellent  amp  service is prompt with smile  I would stay here gain,1615.0,712.0,189.0,62.0,21.0,539.0,864.0,198.0,738.0,152.0,4376,0,Low,-724.5,couples,Clean,11,13
g294265-d299199,InterContinental Singapore,17.0,3102.0,4,2014-03-20,This is a great hotel in a great location and often with prices much the same as the Holiday Inns in Singapore  The rooms are lovely  big comfy beds and typical slightly fru fru Interconti furnishings  All in good condition and well maintained if showing its age slightly  Staff are generally very good and helpful  I was upgraded at check in  Saying that  they are a little lacking in knowledge  I asked them about getting to Batam and they told me most ferries leave from Tanah Merah and very few go from Harbourfront  In fact it is the other way round  They also gave me poor walking directions to Suntec city  I may sound picky  I am   but I do expect that Interconti staff should know more or at least admit to when they dont know stuff  Anyway  don t let this put you off  On the whole a great stay in a great hotel,1615.0,712.0,189.0,62.0,21.0,539.0,864.0,198.0,738.0,152.0,4377,0,Low,-724.5,couples,Clean,11,13
g294265-d299199,InterContinental Singapore,17.0,3102.0,5,2014-03-20,We had the pleasure of staying 4 nights at this wonderful hotel  and thoroughly enjoyed the experience  The room was elegant and comfortable  and the hotel location is absolutely outstanding The staff is incredible with a pronounced  quot can do quot  attitude  Always smiling and friendly  this facility soon felt like home  Michael Belanger was particularly helpful in our anniversary celebration  and Jovin in the Club Lounge essentially  adopted  us and took excellent care of our every need and desire And the Club Lounge is definitely worth the premium  their breakfasts were great and the variety and quality outstanding  Cocktails and pupus were enjoyed every evening  and sometimes we even skipped dinner as a result of their tasty treats I just can t say enough about this hotel  and on a scale of 1 to 10  we d rate it a solid 12    Doc  amp  Lin Weston,1615.0,712.0,189.0,62.0,21.0,539.0,864.0,198.0,738.0,152.0,4378,0,Low,-724.5,couples,Clean,6,17
g294265-d299199,InterContinental Singapore,17.0,3102.0,5,2014-03-19,The situation is very good  next to Bugis Mall and with the stop for the open top tour bus across the road It was the usual Intercontinental standard  large bedrooms and bathrooms  excellent service  There is an outdoor pool on the 4th floor as well as a fitness centre  The breakfast was excellent  but we didn t eat any other meals there Interesting experience  we had had a note about a full fire drill  but then of course forgot about it  We left our room at precisely this started  the fire doors shut  amp  the lifts were out of action  Very soon one if the maids came to  rescue  us  amp  took us down the back stairs  whereupon we were met by on the the managers expressing profuse apologies  No need  as it was totally our fault  When we returned there was a bottle if wine  amp  a bowl if fruit in the room Room Tip  The higher floors have a god viewSee more room tips,1615.0,712.0,189.0,62.0,21.0,539.0,864.0,198.0,738.0,152.0,4379,1,Low,-724.5,couples,Dirty,9,55
g294265-d299199,InterContinental Singapore,17.0,3102.0,4,2014-04-06,While a beautiful hotel the room was somewhat dated and we needed to walk up stairs to get to the room   Made a mistake eating one night in the hotels Buffet very overpriced at over sixty dollars a person and despite being told that coffee and tea was include received a bill for  32 for my wifes and my ice teas with one refill each and was told then that only hot tea was included  Did decrease the bill to  16 for the tea when I complained but still,1615.0,712.0,189.0,62.0,21.0,539.0,864.0,198.0,738.0,152.0,4380,0,Low,-724.5,couples,Clean,8,10
g294265-d299199,InterContinental Singapore,17.0,3102.0,5,2014-04-06,Positive points  Great location   walking distance from MTR  Shops  restaurants  museums  parcs and to the Raffles Hotel where i had attended to some conferences  Beautiful room  lovely bathroom  super comfortable bed  linnen and pillows      stayed at Fullerton before and the room was terrible       Pool is only small but quiet and pleasant  had a swim everyday   Breakfast buffet is good  nothing exeptionnal  good capuccino     Attention to details  house keeping  room service  reception  concierge  staff   all        What i love the most   quiet hotel  not as crowded as Fullerton or swiss Hotel  Very good WifiNegative points   The entrance of the Hotel seemed small at first but that doesn t really matter  Lobby is beautiful  Dinning menu lacking of healthy food    since i m a nutritionist    A small detail   Cutleries are not replaced at breakfast when you change plate No spa  very small fitness room but open 24h Overall   I would stay there again and again   Best pied ¨¤ Terre in Singapore,1615.0,712.0,189.0,62.0,21.0,539.0,864.0,198.0,738.0,152.0,4381,1,Low,-724.5,couples,Dirty,9,54
g294265-d299199,InterContinental Singapore,17.0,3102.0,4,2014-04-02,I just stayed there this week for two nights  After going to and from Singapore for over 20 years  I have been here for the very first time  And was bowled over  It is a range of lovely old shophouse which have been renovated and converted to a wonderful hotel  Great colonial style interiors without being too fussy   very elegant  Great location as wellWonderful room and bathrooms  Courteous staff and first class food and drinks  What more is there to say                expensive but then this is Singapore,1615.0,712.0,189.0,62.0,21.0,539.0,864.0,198.0,738.0,152.0,4382,1,Low,-724.5,couples,Dirty,9,54
g294265-d299199,InterContinental Singapore,17.0,3102.0,4,2014-04-02,This dependable up market business hotel is all that you expect from the intercon chain  though the quirky layout can be frustrating and the location is not prime  The rooms and service are all fine with the breakfast and other food options above average but not outstanding  The gym is fine as is the pool with only real irritation being the layout of the hotel can see you spending time getting from and to your room from the reception and other public areas  Nothing stood out and nothing was overtly detractive either Room Tip  Gt a tower roomSee more room tips,1615.0,712.0,189.0,62.0,21.0,539.0,864.0,198.0,738.0,152.0,4383,0,Low,-724.5,couples,Clean,7,12
g294265-d299199,InterContinental Singapore,17.0,3102.0,5,2014-03-30,On our return from Europe in September we decided to stay a few days in Singapore at the Intercontinental and with having a fantastic family holiday it was a great way to finish a holiday  The service was without doubt exceptional  the room grand and the beds very comfortable  As we arrived early they had one of the rooms ready for us which they allowed us to have as our daughter was not feeling well from the long flight  The food at breakfast was fantastic the staff helped us in booking day trips and directions around this great city  My favorite was the cocktails we had in the evening to relax and unwind  Great place  Will defiantly return even if is just to have one more cocktail,1615.0,712.0,189.0,62.0,21.0,539.0,864.0,198.0,738.0,152.0,4384,0,Low,-724.5,couples,Clean,6,18
g294265-d299199,InterContinental Singapore,17.0,3102.0,5,2014-03-29,We booked a room on promotion but what we got was beyond our expectations  We thought the cheap rate would only put us in a small  basic room but we got a big  clean  beautiful room  Of course we expect the room to be clean and well maintained despite the promo rate but our previous stays in other hotels have left us with a  quot pay less  expect less quot  impression   but not this one  We were welcomed with a nice fresh fruit plate  a bright room  clean toilet and bath  oh that s so important  and a big comfy bed  The carpet is clean  without any smell  and furnitures are well kept  not dusty Upon coming back after a day trip to Sentosa  we found our room serviced and even nicer and fresher than it was when we first came The hotel is also in a good location  i e  Bugis Junction Mall is just downstairs  the MRT station is right below it and a number of bus stops are scattered outside  I m trying to think of some negative points to keep a balanced review but those that I could think of are not so significant  at least for me  and I would just probably mention just for the sake of those who might want to know  e g  small tv  Oh  and our room doesn t have a nice view from the window Anyway  I am quite sure that my our next hotel stay will be in an IHG group hotel,1615.0,712.0,189.0,62.0,21.0,539.0,864.0,198.0,738.0,152.0,4385,1,Low,-724.5,couples,Dirty,10,33
g294265-d299199,InterContinental Singapore,17.0,3102.0,3,2014-03-27,Ok I get it  Singapore is the most expensive place to live according to BBC  It is now more expensive to live in Singapore than Zurich  can you believe that  Wow So anyway  where was I  Oh yea  the review  Here it is Pros  Location is superb  bugis lrt is just right under the hotel  The bugis mall is next to the hotel  Decent service  it IS a 5 star hotel  so service MUST be decent right   The National Library is next the the hotel  I didn t had time to venture but that must be a Pro right   The house cleaning folks were nice and friendly  I have a weird habit of chatting with house cleaning folks  You must be nice to those that clean up after you  I believe in this Cons  Beds are so so soft  I like my bed hard  please refer to my other reviews   I have a bad back and I cant sleep well on soft beds    For the price  the breakfast is so MEH  I expected more and so much more    My room was okay  I dunno for the price I expected more   It was so MEH  shrugs,1615.0,712.0,189.0,62.0,21.0,539.0,864.0,198.0,738.0,152.0,4386,1,Medium,-724.5,couples,Dirty,11,52
g294265-d299199,InterContinental Singapore,17.0,3102.0,4,2014-04-15,The IHG mobile application allowed me to export my reservation confirmation into Passbook  This in reality serves minimal purpose since they can easily look up my reservation using my name on the credit card  Whilst the official check in and check out times are 3pm and 12pm respectively  rooms may be available earlier  or later  if you email in advance to ask  Correspondence between the InterContinental Singapore team was professional and timely   something you would expect from a leader in hospitality  For this stay  I stayed in a non smoking Club InterContinental Room with Club InterContinental Lounge access and benefits  I arrived at the main lobby area to check in but was met with a large crowd  I then approached the concierge who showed me to the InterContinental Club for an expedited check in  I was offered a drink while I waited for the staff to verify whether my room was ready  The friendly staff then ran through all club benefits  including but not limited to Afternoon Tea  Cocktail Hour  Breakfast  with me  As a Platinum IHG member I was also given two free drinks at the Victoria Bar downstairs  a 3pm late check out and some dining benefits  It is worth noting that InterContinental Hotels have a separate  paid  loyalty program that complements the IHG program   InterContinental Ambassador  Full Review with Photos  http   www theshutterwhale com blog 2014 4 1 intercontinental singapore staycationRoom Tip  Corner rooms are definitely bigger See more room tips,1615.0,712.0,189.0,62.0,21.0,539.0,864.0,198.0,738.0,152.0,4387,0,Low,-724.5,couples,Clean,11,15
g294265-d299199,InterContinental Singapore,17.0,3102.0,5,2014-04-15,We stayed here for 3 nights and it was just excellent  The front office manager Ms Jing Feng Loh was very nice  We had booked a twin bed and she suggested a bigger room for us in the corner and it was a beautiful one facing the streets  Queen size bed and separate shower and bath tub  But we didn t find it noisy at all  The hotel is in perfect location and attached to the mall  The metro station is in the mall as well and very convenient  They cleaned the room twice in a day  On check out Ms Jing helped us through and waved us good bye as if she was a friend  All in all perfect stay  Would stay again for sure,1615.0,712.0,189.0,62.0,21.0,539.0,864.0,198.0,738.0,152.0,4388,0,Low,-724.5,couples,Clean,6,10
g294265-d299199,InterContinental Singapore,17.0,3102.0,5,2014-04-14,Numerous staff all eager to please  English ranged from minimal to fluent  there was always somebody in range who could help with communications  Olive Tree restaurant is vey good quality with a wide variety of cuisine  IN room dining also very good  King room was comfortable size  very clean and modern  with an excellent bathroom and other amenities  The hotel itself has an attractive colonial era themed decor  Wide selection of English language television  In room wireless  Lots of shopping within a couple of blocks  easy access to subway,1615.0,712.0,189.0,62.0,21.0,539.0,864.0,198.0,738.0,152.0,4389,1,Low,-724.5,couples,Dirty,10,57
g294265-d299199,InterContinental Singapore,17.0,3102.0,2,2014-04-11,I didn t stay at the hotel  but came with another 2 friends to the lobby lounge to wait for a friend  who s staying at the hotel   The minute we sat down  a waiter came to present the menu  We said we re here to wait for a friend only  The waiter said we couldn t sit here because we weren t ordering drinks and food  We were very surprised for such bad service in a five star hotel  Never before was I rejected to sit at the lobby lounge  we didn t even enter the lobby bar area  we were sitting outside near the walkway   I could understand the rationale if the lobby lounge is packed and there were people queuing for seats  hence priority should be given to those who would order food  The lobby lounge was empty  There was hardly anyone drinking or eating  There were 3 of us and there weren t enough seats at the check in area either  I have stayed in many hotels and this is the first time I received such bad service at the lobby lounge  I find that the management is unreasonable and unprofessional  I will think twice before staying here next time,1615.0,712.0,189.0,62.0,21.0,539.0,864.0,198.0,738.0,152.0,4390,0,High,-724.5,couples,Clean,11,14
g294265-d299199,InterContinental Singapore,17.0,3102.0,4,2014-04-11,Arriving at the intercontinental after a 24 hour flight  we were told we had been given an upgrade  After a prolonged check in procedure  we were taken to the room  miles away from the elevator  and half a fllight down  It overlooked an air shaft  was small and worn  We complained until we were shown an  quot older quot   but brighter   room which we took  After that  everything went uphill  The Club was great and handy  the restaurants in the hotel were terrific and the location is ideal  Our room had a view of the city and a sumptuous bathroom  We were VERY happy Room Tip  They are renovating the special  quot upgrade quot  rooms which means lots of noise  Be sure to ask   See more room tips,1615.0,712.0,189.0,62.0,21.0,539.0,864.0,198.0,738.0,152.0,4391,1,Low,-724.5,couples,Dirty,6,34
g294265-d299199,InterContinental Singapore,17.0,3102.0,4,2014-04-23,Beautifully appointed rooms  lovely bathrooms  huge comfortable beds and elegant decor  We were put on a smoking floor despite requesting non smoking which did smell a little but it wasn¡¯t a huge problem and we were offered a free breakfast as compensation which was delicious  There was also a power cut in the middle of the night which meant the emergency lights in the room came on and we could not turn them off which made it difficult to sleep for an hour or so  we had a long letter under the door apologising for the inconvenience the next day  The staff were friendly  helpful and informative  Overall a very good stay Room Tip  Request non smoking and try and go for a higher level to get a better viewSee more room tips,1615.0,712.0,189.0,62.0,21.0,539.0,864.0,198.0,738.0,152.0,4392,1,Low,-724.5,couples,Dirty,11,37
g294265-d299199,InterContinental Singapore,17.0,3102.0,5,2014-04-23,The location of the hotel is excellant  It is located in centre of city and close to the MRT  Many convenient stores are nearby and a McDonald is closed to it so that my kids can have McDonald breakfast in the morning  The staff was courteous and you always see them  quot smile quot  everytime when you met with them  I requested for two beds in my booking at Easter holiday  Because of the late flight  I checked in at 1 00 am  There was no double beds for non smoking room  They arranged a room with King size bed and set up another bed for me within 5 mins  We slept for two nights and there was a temporary suspension of electricity at the last night  maybe for a hour because I felt asleep finally  When I got up in the morning and checked out for going to Legoland  They apologized for that and paid for the taxi for my family to Singapore Flyer  waiting coach to Legoland   It was unexpected and I did think that suspension of electricity was not a big problem for me  Although the taxi fee was not too much  I was pleased that hotel had tried effort to compensate for the inconvenience caused  That s why I wrote this comment for the hotel and recommended it to those who has not booked it for accommodation before,1615.0,712.0,189.0,62.0,21.0,539.0,864.0,198.0,738.0,152.0,4393,0,Low,-724.5,couples,Clean,9,10
g294265-d299199,InterContinental Singapore,17.0,3102.0,5,2014-04-21,We stayed 2 nights in Singapore on our way to Bali and decided to try the Interconti as it was centrally located and was less modern than all those new Hotels in Singapore  The Hotel offers a bit of a colonial feeling   The service was very good  the rooms were big enough for 2 adults and a child  I would recommend staying in a club room  as it comes with access to the club lounge  including breakfast  tea and aperitif time Room Tip  Club room are best See more room tips,1615.0,712.0,189.0,62.0,21.0,539.0,864.0,198.0,738.0,152.0,4394,0,Low,-724.5,couples,Clean,8,18
g294265-d299199,InterContinental Singapore,17.0,3102.0,4,2014-04-20,From check in to leaving we were impressed by the hotel and it s staff  The little additions from being members of the loyalty club were also a nice bonus   including a complimentary drink at the bar and 2 for 1 at the hotels buffet  A shopping mall is conveniently next door to the hotel  The hotel itself is convenient for Singapore s attractions and it s air conditioned grandeur was a welcome relief from the sometimes overwhelming heat and humidity  Will definitely return,1615.0,712.0,189.0,62.0,21.0,539.0,864.0,198.0,738.0,152.0,4395,0,Low,-724.5,couples,Clean,8,19
